

==================================================================================================================================

2023-12-27 17:52:25.491436|INFO    |SoundDevManager|   |Windows Audio Session - Device added: {0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
2023-12-27 17:52:26.735467|INFO    |SoundDevManager|   |Direct Sound - Device added: {CA138024-A3C1-4A8A-99D8-D2B57BD82BB9}
2023-12-27 17:52:26.735467|INFO    |SoundDevManager|   |Direct Sound - Device added: {A5AA918F-2E55-43E8-BB08-D4A519355D71}
2023-12-27 17:52:27.352513|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:27.353513|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:52:27.371515|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:27.375514|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:52:27.509524|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:27.513524|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:52:29.611497|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:29.619498|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
2023-12-27 17:52:29.624499|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:29.705020|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:29.750022|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
2023-12-27 17:52:29.843029|INFO    |SoundDevManager|   |Direct Sound - Device removed{CA138024-A3C1-4A8A-99D8-D2B57BD82BB9}
2023-12-27 17:52:29.843029|INFO    |SoundDevManager|   |Direct Sound - Device removed{A5AA918F-2E55-43E8-BB08-D4A519355D71}
2023-12-27 17:52:30.259060|INFO    |SoundDevManager|   |Windows Audio Session - Device added: {0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
2023-12-27 17:52:30.355067|INFO    |SoundDevManager|   |Windows Audio Session - Device added: {0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
2023-12-27 17:52:31.896416|INFO    |SoundDevManager|   |Direct Sound - Device added: {CA138024-A3C1-4A8A-99D8-D2B57BD82BB9}
2023-12-27 17:52:31.896416|INFO    |SoundDevManager|   |Direct Sound - Device added: {A5AA918F-2E55-43E8-BB08-D4A519355D71}
2023-12-27 17:52:32.447456|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:32.448456|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:52:32.462457|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:32.465458|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:52:32.566466|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:32.568467|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:52:32.609469|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:52:32.611470|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:55:28.232902|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:55:28.234903|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
2023-12-27 17:55:28.244905|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:55:28.357912|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
2023-12-27 17:55:29.180688|INFO    |SoundDevManager|   |Direct Sound - Device removed{CA138024-A3C1-4A8A-99D8-D2B57BD82BB9}
2023-12-27 17:55:29.180688|INFO    |SoundDevManager|   |Direct Sound - Device removed{A5AA918F-2E55-43E8-BB08-D4A519355D71}
2023-12-27 17:55:29.367700|INFO    |SoundDevManager|   |Windows Audio Session - Device added: {0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
2023-12-27 17:55:29.476706|INFO    |SoundDevManager|   |Windows Audio Session - Device added: {0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
2023-12-27 17:55:31.132831|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:55:31.134829|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:55:31.157831|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:55:31.160832|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:55:31.299841|INFO    |SoundDevManager|   |Direct Sound - Device added: {CA138024-A3C1-4A8A-99D8-D2B57BD82BB9}
2023-12-27 17:55:31.299841|INFO    |SoundDevManager|   |Direct Sound - Device added: {A5AA918F-2E55-43E8-BB08-D4A519355D71}
2023-12-27 17:55:31.306842|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:55:31.308842|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:55:31.322843|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:55:31.326844|INFO    |Gamepad Plugin|   |Found device \\?\HID#VID_0A67&PID_0003&MI_03&COL01#8&1EA58C96&0&0000#{4D1E55B2-F16F-11CF-88CB-001111000030}
2023-12-27 17:56:37.218549|INFO    |              |   |Memory usage: 78.56 MiB
2023-12-27 17:56:41.590750|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:56:41.594751|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.1.00000000}.{a5aa918f-2e55-43e8-bb08-d4a519355d71}
2023-12-27 17:56:41.631752|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:56:41.742761|INFO    |Gamepad Plugin|   |Cleared device list
2023-12-27 17:56:41.795766|INFO    |SoundDevManager|   |Windows Audio Session - Device removed{0.0.0.00000000}.{ca138024-a3c1-4a8a-99d8-d2b57bd82bb9}
